Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
1.599469,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.610367,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.621572,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.632995,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.65062,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.654582,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.665956,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.677238,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.688323,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.699386,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.710408,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.721497,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.732741,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.743683,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.755199,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.765924,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.777226,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.788199,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.806848,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.809879,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.821534,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.834013,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.843623,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.854683,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.86584,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.877077,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.888041,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.899211,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.910195,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.921424,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.932425,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.943852,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.961923,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.965548,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.976949,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.988083,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
1.999152,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.010217,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.021319,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.032717,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.043852,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.054618,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.065702,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.076874,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.088006,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.099284,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.117125,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.120973,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.132439,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.143607,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.154645,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.165774,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.176884,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.188183,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.199107,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.210189,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.221339,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.232594,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.243589,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.25475,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.276564,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.280639,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.287855,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.298145,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.308855,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.320165,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.331087,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.342396,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.353423,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.364549,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.375534,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.386591,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.397863,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.408969,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.427213,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.430758,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.442255,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.453565,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.464417,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.475605,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.486704,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.498541,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.508941,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.519959,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.531009,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.542197,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.553216,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.56446,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.582819,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.586148,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.597842,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.608874,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.619836,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.631067,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.642208,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.653799,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.664834,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.675999,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.687186,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.698379,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.709392,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.721045,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.739172,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.742991,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.754555,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.76547,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.77651,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.787633,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.798913,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.810136,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.820906,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.832177,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.843284,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.854256,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.865532,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.876632,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.894984,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.898492,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.909947,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.92092,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.932132,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.94312,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.954199,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.96531,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.976541,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.987602,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
2.99898,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.009749,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.020918,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.032144,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.049955,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.053866,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.065308,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.076415,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
