Time, Study Part, Sample, Trial Number, In progress, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
117.2647,A,40,2,True,0,0,0,0,0,0,1
117.2758,A,40,2,True,0,0,0,0,0,0,1
117.2869,A,40,2,True,0,0,0,0,0,0,1
117.298,A,40,2,True,0,0,0,0,0,0,1
117.3091,A,40,2,True,0,0,0,0,0,0,1
117.3203,A,40,2,True,0,0,0,0,0,0,1
117.3314,A,40,2,True,0,0,0,0,0,0,1
117.3425,A,40,2,True,0,0,0,0,0,0,1
117.3536,A,40,2,True,0,0,0,0,0,0,1
117.3647,A,40,2,True,0,0,0,0,0,0,1
117.3758,A,40,2,True,0,0,0,0,0,0,1
117.3869,A,40,2,True,0,0,0,0,0,0,1
117.398,A,40,2,True,0,0,0,0,0,0,1
117.4091,A,40,2,True,0,0,0,0,0,0,1
117.4202,A,40,2,True,0,0,0,0,0,0,1
117.4313,A,40,2,True,0,0,0,0,0,0,1
117.4424,A,40,2,True,0,0,0,0,0,0,1
117.4536,A,40,2,True,0,0,0,0,0,0,1
117.4647,A,40,2,True,0,0,0,0,0,0,1
117.4758,A,40,2,True,0,0,0,0,0,0,1
117.4869,A,40,2,True,0,0,0,0,0,0,1
117.498,A,40,2,True,0,0,0,0,0,0,1
117.5091,A,40,2,True,0,0,0,0,0,0,1
117.5202,A,40,2,True,0,0,0,0,0,0,1
117.5313,A,40,2,True,0,0,0,0,0,0,1
117.5424,A,40,2,True,0,0,0,0,0,0,1
117.5535,A,40,2,True,0,0,0,0,0,0,1
117.5646,A,40,2,True,0,0,0,0,0,0,1
117.5757,A,40,2,True,0,0,0,0,0,0,1
117.5869,A,40,2,True,0,0,0,0,0,0,1
117.598,A,40,2,True,0,0,0,0,0,0,1
117.6091,A,40,2,True,0,0,0,0,0,0,1
117.6202,A,40,2,True,0,0,0,0,0,0,1
117.6313,A,40,2,True,0,0,0,0,0,0,1
117.6424,A,40,2,True,0,0,0,0,0,0,1
117.6535,A,40,2,True,0,0,0,0,0,0,1
117.6646,A,40,2,True,0,0,0,0,0,0,1
117.6757,A,40,2,True,0,0,0,0,0,0,1
117.6868,A,40,2,True,0,0,0,0,0,0,1
117.6979,A,40,2,True,0,0,0,0,0,0,1
117.709,A,40,2,True,0,0,0,0,0,0,1
117.7202,A,40,2,True,0,0,0,0,0,0,1
117.7313,A,40,2,True,0,0,0,0,0,0,1
117.7424,A,40,2,True,0,0,0,0,0,0,1
117.7535,A,40,2,True,0,0,0,0,0,0,1
117.7646,A,40,2,True,0,0,0,0,0,0,1
117.7757,A,40,2,True,0,0,0,0,0,0,1
117.7868,A,40,2,True,0,0,0,0,0,0,1
117.7979,A,40,2,True,0,0,0,0,0,0,1
117.809,A,40,2,True,0,0,0,0,0,0,1
117.8201,A,40,2,True,0,0,0,0,0,0,1
117.8312,A,40,2,True,0,0,0,0,0,0,1
117.8423,A,40,2,True,0,0,0,0,0,0,1
117.8535,A,40,2,True,0,0,0,0,0,0,1
117.8646,A,40,2,True,0,0,0,0,0,0,1
117.8757,A,40,2,True,0,0,0,0,0,0,1
117.8868,A,40,2,True,0,0,0,0,0,0,1
117.8979,A,40,2,True,0,0,0,0,0,0,1
117.909,A,40,2,True,0,0,0,0,0,0,1
117.9201,A,40,2,True,0,0,0,0,0,0,1
117.9312,A,40,2,True,0,0,0,0,0,0,1
117.9423,A,40,2,True,0,0,0,0,0,0,1
117.9534,A,40,2,True,0,0,0,0,0,0,1
117.9645,A,40,2,True,0,0,0,0,0,0,1
117.9756,A,40,2,True,0,0,0,0,0,0,1
117.9868,A,40,2,True,0,0,0,0,0,0,1
117.9979,A,40,2,True,0,0,0,0,0,0,1
118.009,A,40,2,True,0,0,0,0,0,0,1
118.0201,A,40,2,True,0,0,0,0,0,0,1
118.0312,A,40,2,True,0,0,0,0,0,0,1
118.0423,A,40,2,True,0,0,0,0,0,0,1
118.0534,A,40,2,True,0,0,0,0,0,0,1
118.0645,A,40,2,True,0,0,0,0,0,0,1
118.0756,A,40,2,True,0,0,0,0,0,0,1
118.0867,A,40,2,True,0,0,0,0,0,0,1
118.0978,A,40,2,True,0,0,0,0,0,0,1
118.1089,A,40,2,True,0,0,0,0,0,0,1
118.1201,A,40,2,True,0,0,0,0,0,0,1
118.1312,A,40,2,True,0,0,0,0,0,0,1
118.1423,A,40,2,True,0,0,0,0,0,0,1
118.1534,A,40,2,True,0,0,0,0,0,0,1
118.1645,A,40,2,True,0,0,0,0,0,0,1
118.1756,A,40,2,True,0,0,0,0,0,0,1
118.1867,A,40,2,True,0,0,0,0,0,0,1
118.1978,A,40,2,True,0,0,0,0,0,0,1
118.2089,A,40,2,True,0,0,0,0,0,0,1
118.22,A,40,2,True,0,0,0,0,0,0,1
118.2311,A,40,2,True,0,0,0,0,0,0,1
118.2422,A,40,2,True,0,0,0,0,0,0,1
118.2534,A,40,2,True,0,0,0,0,0,0,1
118.2645,A,40,2,True,0,0,0,0,0,0,1
118.2756,A,40,2,True,0,0,0,0,0,0,1
118.2867,A,40,2,True,0,0,0,0,0,0,1
118.2978,A,40,2,True,0,0,0,0,0,0,1
118.3089,A,40,2,True,0,0,0,0,0,0,1
118.32,A,40,2,True,0,0,0,0,0,0,1
118.3311,A,40,2,True,0,0,0,0,0,0,1
118.3422,A,40,2,True,0,0,0,0,0,0,1
118.3533,A,40,2,True,0,0,0,0,0,0,1
118.3644,A,40,2,True,0,0,0,0,0,0,1
118.3755,A,40,2,True,0,0,0,0,0,0,1
118.3867,A,40,2,True,0,0,0,0,0,0,1
118.3978,A,40,2,True,0,0,0,0,0,0,1
118.4089,A,40,2,True,0,0,0,0,0,0,1
118.42,A,40,2,True,0,0,0,0,0,0,1
118.4311,A,40,2,True,0,0,0,0,0,0,1
118.4422,A,40,2,True,0,0,0,0,0,0,1
118.4533,A,40,2,True,0,0,0,0,0,0,1
118.4644,A,40,2,True,0,0,0,0,0,0,1
118.4755,A,40,2,True,0,0,0,0,0,0,1
118.4866,A,40,2,True,0,0,0,0,0,0,1
118.4977,A,40,2,True,0,0,0,0,0,0,1
118.5089,A,40,2,True,0,0,0,0,0,0,1
118.52,A,40,2,True,0,0,0,0,0,0,1
118.5311,A,40,2,True,0,0,0,0,0,0,1
118.5422,A,40,2,True,0,0,0,0,0,0,1
118.5533,A,40,2,True,0,0,0,0,0,0,1
118.5644,A,40,2,True,0,0,0,0,0,0,1
118.5755,A,40,2,True,0,0,0,0,0,0,1
118.5866,A,40,2,True,0,0,0,0,0,0,1
118.5977,A,40,2,True,0,0,0,0,0,0,1
118.6088,A,40,2,True,0,0,0,0,0,0,1
118.6199,A,40,2,True,0,0,0,0,0,0,1
118.631,A,40,2,True,0,0,0,0,0,0,1
118.6422,A,40,2,True,0,0,0,0,0,0,1
118.6533,A,40,2,True,0,0,0,0,0,0,1
118.6644,A,40,2,True,0,0,0,0,0,0,1
118.6755,A,40,2,True,0,0,0,0,0,0,1
118.6866,A,40,2,True,0,0,0,0,0,0,1
118.6977,A,40,2,True,0,0,0,0,0,0,1
118.7088,A,40,2,True,0,0,0,0,0,0,1
118.7199,A,40,2,True,0,0,0,0,0,0,1
118.731,A,40,2,True,0,0,0,0,0,0,1
118.7421,A,40,2,True,0,0,0,0,0,0,1
118.7532,A,40,2,True,0,0,0,0,0,0,1
118.7643,A,40,2,True,0,0,0,0,0,0,1
118.7755,A,40,2,True,0,0,0,0,0,0,1
118.7866,A,40,2,True,0,0,0,0,0,0,1
118.7977,A,40,2,True,0,0,0,0,0,0,1
118.8088,A,40,2,True,0,0,0,0,0,0,1
118.8199,A,40,2,True,0,0,0,0,0,0,1
118.831,A,40,2,True,0,0,0,0,0,0,1
118.8421,A,40,2,True,0,0,0,0,0,0,1
118.8532,A,40,2,True,0,0,0,0,0,0,1
118.8643,A,40,2,True,0,0,0,0,0,0,1
118.8754,A,40,2,True,0,0,0,0,0,0,1
118.8865,A,40,2,True,0,0,0,0,0,0,1
118.8976,A,40,2,True,0,0,0,0,0,0,1
118.9088,A,40,2,True,0,0,0,0,0,0,1
118.9199,A,40,2,True,0,0,0,0,0,0,1
118.931,A,40,2,True,0,0,0,0,0,0,1
118.9421,A,40,2,True,0,0,0,0,0,0,1
118.9532,A,40,2,True,0,0,0,0,0,0,1
118.9643,A,40,2,True,0,0,0,0,0,0,1
118.9754,A,40,2,True,0,0,0,0,0,0,1
118.9865,A,40,2,True,0,0,0,0,0,0,1
118.9976,A,40,2,True,0,0,0,0,0,0,1
119.0087,A,40,2,True,0,0,0,0,0,0,1
119.0198,A,40,2,True,0,0,0,0,0,0,1
119.0309,A,40,2,True,0,0,0,0,0,0,1
119.0421,A,40,2,True,0,0,0,0,0,0,1
119.0532,A,40,2,True,0,0,0,0,0,0,1
119.0643,A,40,2,True,0,0,0,0,0,0,1
119.0754,A,40,2,True,0,0,0,0,0,0,1
119.0865,A,40,2,True,0,0,0,0,0,0,1
119.0976,A,40,2,True,0,0,0,0,0,0,1
119.1087,A,40,2,True,0,0,0,0,0,0,1
119.1198,A,40,2,True,0,0,0,0,0,0,1
119.1309,A,40,2,True,0,0,0,0,0,0,1
119.142,A,40,2,True,0,0,0,0,0,0,1
119.1531,A,40,2,True,0,0,0,0,0,0,1
119.1642,A,40,2,True,0,0,0,0,0,0,1
119.1754,A,40,2,True,0,0,0,0,0,0,1
119.1865,A,40,2,True,0,0,0,0,0,0,1
119.1976,A,40,2,True,0,0,0,0,0,0,1
119.2087,A,40,2,True,0,0,0,0,0,0,1
119.2198,A,40,2,True,0,0,0,0,0,0,1
119.2309,A,40,2,True,0,0,0,0,0,0,1
119.242,A,40,2,True,0,0,0,0,0,0,1
119.2531,A,40,2,True,0,0,0,0,0,0,1
119.2642,A,40,2,True,0,0,0,0,0,0,1
119.2753,A,40,2,True,0,0,0,0,0,0,1
119.2864,A,40,2,True,0,0,0,0,0,0,1
119.2975,A,40,2,True,0,0,0,0,0,0,1
119.3087,A,40,2,True,0,0,0,0,0,0,1
119.3198,A,40,2,True,0,0,0,0,0,0,1
119.3309,A,40,2,True,0,0,0,0,0,0,1
119.342,A,40,2,True,0,0,0,0,0,0,1
119.3531,A,40,2,True,0,0,0,0,0,0,1
119.3642,A,40,2,True,0,0,0,0,0,0,1
119.3753,A,40,2,True,0,0,0,0,0,0,1
119.3864,A,40,2,True,0,0,0,0,0,0,1
119.3975,A,40,2,True,0,0,0,0,0,0,1
119.4086,A,40,2,True,0,0,0,0,0,0,1
119.4197,A,40,2,True,0,0,0,0,0,0,1
119.4308,A,40,2,True,0,0,0,0,0,0,1
119.442,A,40,2,True,0,0,0,0,0,0,1
119.4531,A,40,2,True,0,0,0,0,0,0,1
119.4642,A,40,2,True,0,0,0,0,0,0,1
119.4753,A,40,2,True,0,0,0,0,0,0,1
119.4864,A,40,2,True,0,0,0,0,0,0,1
119.4975,A,40,2,True,0,0,0,0,0,0,1
119.5086,A,40,2,True,0,0,0,0,0,0,1
119.5197,A,40,2,True,0,0,0,0,0,0,1
119.5308,A,40,2,True,0,0,0,0,0,0,1
119.5419,A,40,2,True,0,0,0,0,0,0,1
119.553,A,40,2,True,0,0,0,0,0,0,1
119.5641,A,40,2,True,0,0,0,0,0,0,1
119.5753,A,40,2,True,0,0,0,0,0,0,1
119.5864,A,40,2,True,0,0,0,0,0,0,1
119.5975,A,40,2,True,0,0,0,0,0,0,1
119.6086,A,40,2,True,0,0,0,0,0,0,1
119.6197,A,40,2,True,0,0,0,0,0,0,1
119.6308,A,40,2,True,0,0,0,0,0,0,1
119.6419,A,40,2,True,0,0,0,0,0,0,1
119.653,A,40,2,True,0,0,0,0,0,0,1
119.6641,A,40,2,True,0,0,0,0,0,0,1
119.6752,A,40,2,True,0,0,0,0,0,0,1
119.6863,A,40,2,True,0,0,0,0,0,0,1
119.6974,A,40,2,True,0,0,0,0,0,0,1
119.7086,A,40,2,True,0,0,0,0,0,0,1
119.7197,A,40,2,True,0,0,0,0,0,0,1
119.7308,A,40,2,True,0,0,0,0,0,0,1
119.7419,A,40,2,True,0,0,0,0,0,0,1
119.753,A,40,2,True,0,0,0,0,0,0,1
119.7641,A,40,2,True,0,0,0,0,0,0,1
119.7752,A,40,2,True,0,0,0,0,0,0,1
119.7863,A,40,2,True,0,0,0,0,0,0,1
119.7974,A,40,2,True,0,0,0,0,0,0,1
119.8085,A,40,2,True,0,0,0,0,0,0,1
119.8196,A,40,2,True,0,0,0,0,0,0,1
119.8307,A,40,2,True,0,0,0,0,0,0,1
119.8419,A,40,2,True,0,0,0,0,0,0,1
119.853,A,40,2,True,0,0,0,0,0,0,1
119.8641,A,40,2,True,0,0,0,0,0,0,1
119.8752,A,40,2,True,0,0,0,0,0,0,1
119.8863,A,40,2,True,0,0,0,0,0,0,1
119.8974,A,40,2,True,0,0,0,0,0,0,1
119.9085,A,40,2,True,0,0,0,0,0,0,1
119.9196,A,40,2,True,0,0,0,0,0,0,1
119.9307,A,40,2,True,0,0,0,0,0,0,1
119.9418,A,40,2,True,0,0,0,0,0,0,1
119.9529,A,40,2,True,0,0,0,0,0,0,1
119.9641,A,40,2,True,0,0,0,0,0,0,1
119.9752,A,40,2,True,0,0,0,0,0,0,1
119.9863,A,40,2,True,0,0,0,0,0,0,1
119.9974,A,40,2,True,0,0,0,0,0,0,1
120.0085,A,40,2,True,0,0,0,0,0,0,1
120.0196,A,40,2,True,0,0,0,0,0,0,1
120.0307,A,40,2,True,0,0,0,0,0,0,1
120.0418,A,40,2,True,0,0,0,0,0,0,1
120.0529,A,40,2,True,0,0,0,0,0,0,1
120.064,A,40,2,True,0,0,0,0,0,0,1
120.0751,A,40,2,True,0,0,0,0,0,0,1
120.0862,A,40,2,True,0,0,0,0,0,0,1
120.0974,A,40,2,True,0,0,0,0,0,0,1
120.1085,A,40,2,True,0,0,0,0,0,0,1
120.1196,A,40,2,True,0,0,0,0,0,0,1
120.1307,A,40,2,True,0,0,0,0,0,0,1
120.1418,A,40,2,True,0,0,0,0,0,0,1
120.1529,A,40,2,True,0,0,0,0,0,0,1
120.164,A,40,2,True,0,0,0,0,0,0,1
120.1751,A,40,2,True,0,0,0,0,0,0,1
120.1862,A,40,2,True,0,0,0,0,0,0,1
120.1973,A,40,2,True,0,0,0,0,0,0,1
120.2084,A,40,2,True,0,0,0,0,0,0,1
120.2195,A,40,2,True,0,0,0,0,0,0,1
120.2307,A,40,2,True,0,0,0,0,0,0,1
120.2418,A,40,2,True,0,0,0,0,0,0,1
120.2529,A,40,2,True,0,0,0,0,0,0,1
120.264,A,40,2,True,0,0,0,0,0,0,1
120.2751,A,40,2,True,0,0,0,0,0,0,1
120.2862,A,40,2,True,0,0,0,0,0,0,1
120.2973,A,40,2,True,0,0,0,0,0,0,1
120.3084,A,40,2,True,0,0,0,0,0,0,1
120.3195,A,40,2,True,0,0,0,0,0,0,1
120.3306,A,40,2,True,0,0,0,0,0,0,1
120.3417,A,40,2,True,0,0,0,0,0,0,1
120.3528,A,40,2,True,0,0,0,0,0,0,1
120.364,A,40,2,True,0,0,0,0,0,0,1
120.3751,A,40,2,True,0,0,0,0,0,0,1
120.3862,A,40,2,True,0,0,0,0,0,0,1
120.3973,A,40,2,True,0,0,0,0,0,0,1
120.4084,A,40,2,True,0,0,0,0,0,0,1
120.4195,A,40,2,True,0,0,0,0,0,0,1
120.4306,A,40,2,True,0,0,0,0,0,0,1
120.4417,A,40,2,True,0,0,0,0,0,0,1
120.4528,A,40,2,True,0,0,0,0,0,0,1
120.4639,A,40,2,True,0,0,0,0,0,0,1
120.475,A,40,2,True,0,0,0,0,0,0,1
120.4861,A,40,2,True,0,0,0,0,0,0,1
120.4973,A,40,2,True,0,0,0,0,0,0,1
120.5084,A,40,2,True,0,0,0,0,0,0,1
120.5195,A,40,2,True,0,0,0,0,0,0,1
120.5306,A,40,2,True,0,0,0,0,0,0,1
120.5417,A,40,2,True,0,0,0,0,0,0,1
120.5528,A,40,2,True,0,0,0,0,0,0,1
120.5639,A,40,2,True,0,0,0,0,0,0,1
120.575,A,40,2,True,0,0,0,0,0,0,1
120.5861,A,40,2,True,0,0,0,0,0,0,1
120.5972,A,40,2,True,0,0,0,0,0,0,1
120.6083,A,40,2,True,0,0,0,0,0,0,1
120.6194,A,40,2,True,0,0,0,0,0,0,1
120.6306,A,40,2,True,0,0,0,0,0,0,1
120.6417,A,40,2,True,0,0,0,0,0,0,1
120.6528,A,40,2,True,0,0,0,0,0,0,1
120.6639,A,40,2,True,0,0,0,0,0,0,1
120.675,A,40,2,True,0,0,0,0,0,0,1
120.6861,A,40,2,True,0,0,0,0,0,0,1
120.6972,A,40,2,True,0,0,0,0,0,0,1
120.7083,A,40,2,True,0,0,0,0,0,0,1
120.7194,A,40,2,True,0,0,0,0,0,0,1
120.7305,A,40,2,True,0,0,0,0,0,0,1
120.7416,A,40,2,True,0,0,0,0,0,0,1
120.7527,A,40,2,True,0,0,0,0,0,0,1
120.7639,A,40,2,True,0,0,0,0,0,0,1
120.775,A,40,2,True,0,0,0,0,0,0,1
120.7861,A,40,2,True,0,0,0,0,0,0,1
120.7972,A,40,2,True,0,0,0,0,0,0,1
120.8083,A,40,2,True,0,0,0,0,0,0,1
120.8194,A,40,2,True,0,0,0,0,0,0,1
120.8305,A,40,2,True,0,0,0,0,0,0,1
120.8416,A,40,2,True,0,0,0,0,0,0,1
120.8527,A,40,2,True,0,0,0,0,0,0,1
120.8638,A,40,2,True,0,0,0,0,0,0,1
120.8749,A,40,2,True,0,0,0,0,0,0,1
120.886,A,40,2,True,0,0,0,0,0,0,1
120.8972,A,40,2,True,0,0,0,0,0,0,1
120.9083,A,40,2,True,0,0,0,0,0,0,1
120.9194,A,40,2,True,0,0,0,0,0,0,1
120.9305,A,40,2,True,0,0,0,0,0,0,1
120.9416,A,40,2,True,0,0,0,0,0,0,1
120.9527,A,40,2,True,0,0,0,0,0,0,1
120.9638,A,40,2,True,0,0,0,0,0,0,1
120.9749,A,40,2,True,0,0,0,0,0,0,1
120.986,A,40,2,True,0,0,0,0,0,0,1
120.9971,A,40,2,True,0,0,0,0,0,0,1
121.0082,A,40,2,True,0,0,0,0,0,0,1
121.0193,A,40,2,True,0,0,0,0,0,0,1
121.0305,A,40,2,True,0,0,0,0,0,0,1
121.0416,A,40,2,True,0,0,0,0,0,0,1
121.0527,A,40,2,True,0,0,0,0,0,0,1
121.0638,A,40,2,True,0,0,0,0,0,0,1
121.0749,A,40,2,True,0,0,0,0,0,0,1
121.086,A,40,2,True,0,0,0,0,0,0,1
121.0971,A,40,2,True,0,0,0,0,0,0,1
121.1082,A,40,2,True,0,0,0,0,0,0,1
121.1193,A,40,2,True,0,0,0,0,0,0,1
121.1304,A,40,2,True,0,0,0,0,0,0,1
121.1415,A,40,2,True,0,0,0,0,0,0,1
121.1526,A,40,2,True,0,0,0,0,0,0,1
121.1638,A,40,2,True,0,0,0,0,0,0,1
121.1749,A,40,2,True,0,0,0,0,0,0,1
121.186,A,40,2,True,0,0,0,0,0,0,1
121.1971,A,40,2,True,0,0,0,0,0,0,1
121.2082,A,40,2,True,0,0,0,0,0,0,1
121.2193,A,40,2,True,0,0,0,0,0,0,1
121.2304,A,40,2,True,0,0,0,0,0,0,1
121.2415,A,40,2,True,0,0,0,0,0,0,1
121.2526,A,40,2,True,0,0,0,0,0,0,1
121.2637,A,40,2,True,0,0,0,0,0,0,1
121.2748,A,40,2,True,0,0,0,0,0,0,1
121.2859,A,40,2,True,0,0,0,0,0,0,1
121.2971,A,40,2,True,0,0,0,0,0,0,1
121.3082,A,40,2,True,0,0,0,0,0,0,1
121.3193,A,40,2,True,0,0,0,0,0,0,1
121.3304,A,40,2,True,0,0,0,0,0,0,1
